Postnummer,Poststed,Kommunenummer,Kommunenavn,Type,Fylkesnavn,Fylkesnummer,Kommunenummer2023
8661,MOSJØEN,1824,VEFSN,G,Nordland,18,
8663,MOSJØEN,1824,VEFSN,G,Nordland,18,
8664,MOSJØEN,1824,VEFSN,G,Nordland,18,
8665,MOSJØEN,1824,VEFSN,G,Nordland,18,
8666,MOSJØEN,1824,VEFSN,G,Nordland,18,
8672,ELSFJORD,1824,VEFSN,G,Nordland,18,
8681,TROFORS,1825,GRANE,P,Nordland,18,
8682,TROFORS,1825,GRANE,G,Nordland,18,
8683,TROFORS,1825,GRANE,G,Nordland,18,
8684,TROFORS,1825,GRANE,G,Nordland,18,
8685,TROFORS,1825,GRANE,G,Nordland,18,
8691,HATTFJELLDAL,1826,HATTFJELLDAL,P,Nordland,18,
8692,HATTFJELLDAL,1826,HATTFJELLDAL,G,Nordland,18,
8693,HATTFJELLDAL,1826,HATTFJELLDAL,G,Nordland,18,
8694,HATTFJELLDAL,1826,HATTFJELLDAL,G,Nordland,18,
8695,HATTFJELLDAL,1826,HATTFJELLDAL,G,Nordland,18,
8696,HATTFJELLDAL,1826,HATTFJELLDAL,G,Nordland,18,
8700,NESNA,1828,NESNA,G,Nordland,18,
8701,NESNA,1828,NESNA,P,Nordland,18,
8704,NESNASTRANDA,1828,NESNA,G,Nordland,18,
8705,STRANDLANDET,1828,NESNA,G,Nordland,18,
8720,VIKHOLMEN,1828,NESNA,G,Nordland,18,
8723,HUSBY,1828,NESNA,G,Nordland,18,
8724,SAURA,1828,NESNA,G,Nordland,18,
8725,UTSKARPEN,1833,RANA,G,Nordland,18,
8730,ALDERSUNDET,1834,LURØY,G,Nordland,18,
8732,ALDRA,1834,LURØY,G,Nordland,18,
8733,STUVLAND,1834,LURØY,G,Nordland,18,
8735,STOKKVÅGEN,1834,LURØY,G,Nordland,18,
8740,NORDSOLVÆR,1834,LURØY,G,Nordland,18,
8742,SELVÆR,1835,TRÆNA,G,Nordland,18,
8743,INDRE KVARØY,1834,LURØY,B,Nordland,18,
8750,TONNES,1834,LURØY,G,Nordland,18,
8752,KONSVIKOSEN,1834,LURØY,G,Nordland,18,
8754,ØRESVIK,1836,RØDØY,G,Nordland,18,
8762,SLENESET,1834,LURØY,G,Nordland,18,
8764,LOVUND,1834,LURØY,B,Nordland,18,
8766,LURØY,1834,LURØY,G,Nordland,18,
8770,TRÆNA,1835,TRÆNA,B,Nordland,18,
8800,SANDNESSJØEN,1820,ALSTAHAUG,G,Nordland,18,
8801,SANDNESSJØEN,1820,ALSTAHAUG,P,Nordland,18,
8802,SANDNESSJØEN,1820,ALSTAHAUG,G,Nordland,18,
8803,SANDNESSJØEN,1820,ALSTAHAUG,G,Nordland,18,
8804,SANDNESSJØEN,1820,ALSTAHAUG,G,Nordland,18,
8805,SANDNESSJØEN,1820,ALSTAHAUG,P,Nordland,18,
8809,SANDNESSJØEN,1820,ALSTAHAUG,P,Nordland,18,
8813,LØKTA,1827,DØNNA,G,Nordland,18,
8820,DØNNA,1827,DØNNA,G,Nordland,18,
8827,DØNNA,1827,DØNNA,P,Nordland,18,
8830,VANDVE,1827,DØNNA,G,Nordland,18,
8842,BRASØY,1818,HERØY (NORDLAND),B,Nordland,18,
8844,SANDVÆR,1818,HERØY (NORDLAND),B,Nordland,18,
8845,SELØY,1818,HERØY (NORDLAND),G,Nordland,18,
8850,HERØY,1818,HERØY (NORDLAND),G,Nordland,18,
8851,HERØY,1818,HERØY (NORDLAND),P,Nordland,18,
8852,HERØY,1818,HERØY (NORDLAND),P,Nordland,18,
8854,AUSTBØ,1820,ALSTAHAUG,G,Nordland,18,
8860,TJØTTA,1820,ALSTAHAUG,G,Nordland,18,
8861,TJØTTA,1820,ALSTAHAUG,P,Nordland,18,
8865,TRO,1820,ALSTAHAUG,G,Nordland,18,
8866,MINDLANDET,1820,ALSTAHAUG,G,Nordland,18,
8870,VISTHUS,1816,VEVELSTAD,G,Nordland,18,
8880,BÆRØYVÅGEN,1820,ALSTAHAUG,G,Nordland,18,
8890,LEIRFJORD,1822,LEIRFJORD,G,Nordland,18,
8891,LEIRFJORD,1822,LEIRFJORD,P,Nordland,18,
8892,SUNDØYA,1822,LEIRFJORD,G,Nordland,18,
8897,BARDAL,1822,LEIRFJORD,G,Nordland,18,
8900,BRØNNØYSUND,1813,BRØNNØY,G,Nordland,18,
8901,BRØNNØYSUND,1813,BRØNNØY,P,Nordland,18,
8902,BRØNNØYSUND,1813,BRØNNØY,P,Nordland,18,
8904,BRØNNØYSUND,1813,BRØNNØY,G,Nordland,18,
8905,BRØNNØYSUND,1813,BRØNNØY,P,Nordland,18,
8906,BRØNNØYSUND,1813,BRØNNØY,G,Nordland,18,
8907,BRØNNØYSUND,1813,BRØNNØY,G,Nordland,18,
8908,BRØNNØYSUND,1813,BRØNNØY,G,Nordland,18,
8909,BRØNNØYSUND,1813,BRØNNØY,G,Nordland,18,
8910,BRØNNØYSUND,1813,BRØNNØY,P,Nordland,18,
8920,SØMNA,1812,SØMNA,G,Nordland,18,
8921,SØMNA,1812,SØMNA,P,Nordland,18,
8922,SØMNA,1812,SØMNA,P,Nordland,18,
8960,VELFJORD,1813,BRØNNØY,G,Nordland,18,
8961,VELFJORD,1813,BRØNNØY,P,Nordland,18,
8976,VEVELSTAD,1816,VEVELSTAD,G,Nordland,18,
8977,VEVELSTAD,1816,VEVELSTAD,P,Nordland,18,
8981,VEGA,1815,VEGA,P,Nordland,18,
8982,VEGA,1815,VEGA,G,Nordland,18,
8983,VEGA,1815,VEGA,G,Nordland,18,
8984,VEGA,1815,VEGA,G,Nordland,18,
8985,YLVINGEN,1815,VEGA,G,Nordland,18,
8986,VEGA,1815,VEGA,G,Nordland,18,
9006,TROMSØ,5501,TROMSØ,G,Troms,55,
9007,TROMSØ,5501,TROMSØ,G,Troms,55,
9008,TROMSØ,5501,TROMSØ,G,Troms,55,
9009,TROMSØ,5501,TROMSØ,G,Troms,55,
9010,TROMSØ,5501,TROMSØ,G,Troms,55,
9011,TROMSØ,5501,TROMSØ,G,Troms,55,
9012,TROMSØ,5501,TROMSØ,G,Troms,55,
9013,TROMSØ,5501,TROMSØ,G,Troms,55,
9014,TROMSØ,5501,TROMSØ,G,Troms,55,
9015,TROMSØ,5501,TROMSØ,G,Troms,55,
9016,TROMSØ,5501,TROMSØ,G,Troms,55,
9017,TROMSØ,5501,TROMSØ,G,Troms,55,
9018,TROMSØ,5501,TROMSØ,G,Troms,55,
9019,TROMSØ,5501,TROMSØ,G,Troms,55,
9020,TROMSDALEN,5501,TROMSØ,G,Troms,55,
